0.438433 0.31984  0.000119596
0.438433 0.326503  0.000119886
0.438433 0.333167  0.000120182
0.438433 0.33983  0.000120485
0.438433 0.346493  0.000120794
0.438433 0.353157  0.000121109
0.438433 0.35982  0.000121431
0.438433 0.366483  0.00012176
0.438433 0.373147  0.000122094
0.438433 0.37981  0.000122436
0.438433 0.386473  0.000122784
0.438433 0.393137  0.000123138
0.438433 0.3998  0.000123499
0.438433 0.406463  0.000123867
0.438433 0.413127  0.000124242
0.438433 0.41979  0.000124623
0.438433 0.426453  0.00012501
0.438433 0.433117  0.000125405
0.438433 0.43978  0.000125806
0.438433 0.446443  0.000126214
0.438433 0.453107  0.000126629
0.438433 0.45977  0.000127051
0.438433 0.466433  0.00012748
0.438433 0.473097  0.000127915
0.438433 0.47976  0.000128358
0.438433 0.486423  0.000128808
0.438433 0.493087  0.000129264
0.438433 0.49975  0.000129728
0.438433 0.506413  0.000130199
0.438433 0.513077  0.000130677
0.438433 0.51974  0.000131162
0.438433 0.526403  0.000131654
0.438433 0.533067  0.000132153
0.438433 0.53973  0.00013266
0.438433 0.546393  0.000133174
0.438433 0.553057  0.000133696
0.438433 0.55972  0.000134225
0.438433 0.566383  0.000134761
0.438433 0.573047  0.000135305
0.438433 0.57971  0.000135856
0.438433 0.586373  0.000136415
0.438433 0.593037  0.000136981
0.438433 0.5997  0.000137555
0.438433 0.606363  0.000138137
0.438433 0.613027  0.000138726
0.438433 0.61969  0.000139324
0.438433 0.626353  0.000139929
0.438433 0.633017  0.000140541
0.438433 0.63968  0.000141162
0.438433 0.646343  0.000141791
0.438433 0.653007  0.000142427
0.438433 0.65967  0.000143072
0.438433 0.666333  0.000143725
0.438433 0.672997  0.000144386
0.438433 0.67966  0.000145055
0.438433 0.686323  0.000145732
0.438433 0.692987  0.000146417
0.438433 0.69965  0.000147111
0.438433 0.706313  0.000147813
0.438433 0.712977  0.000148524
0.438433 0.71964  0.000149243
0.438433 0.726303  0.00014997
0.438433 0.732967  0.000150706
0.438433 0.73963  0.000151451
0.438433 0.746293  0.000152204
0.438433 0.752957  0.000152966
0.438433 0.75962  0.000153737
0.438433 0.766283  0.000154516
0.438433 0.772947  0.000155305
0.438433 0.77961  0.000156102
0.438433 0.786273  0.000156908
0.438433 0.792937  0.000157724
0.438433 0.7996  0.000158548
0.438433 0.806263  0.000159382
0.438433 0.812927  0.000160225
0.438433 0.81959  0.000161077
0.438433 0.826253  0.000161938
0.438433 0.832917  0.000162809
0.438433 0.83958  0.000163689
0.438433 0.846243  0.000164579
0.438433 0.852907  0.000165478
0.438433 0.85957  0.000166387
0.438433 0.866233  0.000167305
0.438433 0.872897  0.000168233
0.438433 0.87956  0.000169171
0.438433 0.886223  0.000170119
0.438433 0.892887  0.000171077
0.438433 0.89955  0.000172045
0.438433 0.906213  0.000173023
0.438433 0.912877  0.00017401
0.438433 0.91954  0.000175008
0.438433 0.926203  0.000176017
0.438433 0.932867  0.000177035
0.438433 0.93953  0.000178064
0.438433 0.946193  0.000179104
0.438433 0.952857  0.000180154
0.438433 0.95952  0.000181214
0.438433 0.966183  0.000182285
0.438433 0.972847  0.000183367
0.438433 0.97951  0.000184459
0.438433 0.986173  0.000185563
0.438433 0.992837  0.000186677
0.438433 0.9995  0.000187802
0.441214 -0.9995  0.00019519
0.441214 -0.992837  0.000194022
0.441214 -0.986173  0.000192865
0.441214 -0.97951  0.00019172
0.441214 -0.972847  0.000190586
0.441214 -0.966183  0.000189463
0.441214 -0.95952  0.000188351
0.441214 -0.952857  0.00018725
0.441214 -0.946193  0.00018616
0.441214 -0.93953  0.000185081
0.441214 -0.932867  0.000184013
0.441214 -0.926203  0.000182956
0.441214 -0.91954  0.000181909
0.441214 -0.912877  0.000180873
0.441214 -0.906213  0.000179848
0.441214 -0.89955  0.000178833
0.441214 -0.892887  0.000177828
0.441214 -0.886223  0.000176834
0.441214 -0.87956  0.00017585
0.441214 -0.872897  0.000174876
0.441214 -0.866233  0.000173913
0.441214 -0.85957  0.000172959
0.441214 -0.852907  0.000172016
0.441214 -0.846243  0.000171082
0.441214 -0.83958  0.000170159
0.441214 -0.832917  0.000169245
0.441214 -0.826253  0.000168341
0.441214 -0.81959  0.000167447
0.441214 -0.812927  0.000166562
0.441214 -0.806263  0.000165687
0.441214 -0.7996  0.000164822
0.441214 -0.792937  0.000163966
0.441214 -0.786273  0.00016312
0.441214 -0.77961  0.000162283
0.441214 -0.772947  0.000161455
0.441214 -0.766283  0.000160637
0.441214 -0.75962  0.000159827
0.441214 -0.752957  0.000159027
0.441214 -0.746293  0.000158236
0.441214 -0.73963  0.000157454
0.441214 -0.732967  0.000156681
0.441214 -0.726303  0.000155917
0.441214 -0.71964  0.000155162
0.441214 -0.712977  0.000154415
0.441214 -0.706313  0.000153678
0.441214 -0.69965  0.000152949
0.441214 -0.692987  0.000152229
0.441214 -0.686323  0.000151517
0.441214 -0.67966  0.000150814
0.441214 -0.672997  0.00015012
0.441214 -0.666333  0.000149434
0.441214 -0.65967  0.000148756
0.441214 -0.653007  0.000148087
0.441214 -0.646343  0.000147426
0.441214 -0.63968  0.000146773
0.441214 -0.633017  0.000146129
0.441214 -0.626353  0.000145493
0.441214 -0.61969  0.000144865
0.441214 -0.613027  0.000144245
0.441214 -0.606363  0.000143633
0.441214 -0.5997  0.000143029
0.441214 -0.593037  0.000142433
0.441214 -0.586373  0.000141845
0.441214 -0.57971  0.000141265
0.441214 -0.573047  0.000140693
0.441214 -0.566383  0.000140128
0.441214 -0.55972  0.000139571
0.441214 -0.553057  0.000139022
0.441214 -0.546393  0.000138481
0.441214 -0.53973  0.000137947
0.441214 -0.533067  0.000137421
0.441214 -0.526403  0.000136902
0.441214 -0.51974  0.000136391
0.441214 -0.513077  0.000135888
0.441214 -0.506413  0.000135392
0.441214 -0.49975  0.000134903
0.441214 -0.493087  0.000134421
0.441214 -0.486423  0.000133947
0.441214 -0.47976  0.000133481
0.441214 -0.473097  0.000133021
0.441214 -0.466433  0.000132569
0.441214 -0.45977  0.000132124
0.441214 -0.453107  0.000131686
0.441214 -0.446443  0.000131255
0.441214 -0.43978  0.000130831
0.441214 -0.433117  0.000130415
0.441214 -0.426453  0.000130005
0.441214 -0.41979  0.000129603
0.441214 -0.413127  0.000129207
0.441214 -0.406463  0.000128818
0.441214 -0.3998  0.000128436
0.441214 -0.393137  0.000128062
0.441214 -0.386473  0.000127694
0.441214 -0.37981  0.000127332
0.441214 -0.373147  0.000126978
0.441214 -0.366483  0.00012663
0.441214 -0.35982  0.000126289
0.441214 -0.353157  0.000125955
0.441214 -0.346493  0.000125628
0.441214 -0.33983  0.000125307
0.441214 -0.333167  0.000124993
0.441214 -0.326503  0.000124685
0.441214 -0.31984  0.000124384
0.441214 -0.313177  0.00012409
0.441214 -0.306513  0.000123802
0.441214 -0.29985  0.00012352
0.441214 -0.293187  0.000123246
0.441214 -0.286523  0.000122977
0.441214 -0.27986  0.000122715
0.441214 -0.273197  0.00012246
0.441214 -0.266533  0.000122211
0.441214 -0.25987  0.000121968
0.441214 -0.253207  0.000121732
0.441214 -0.246543  0.000121502
0.441214 -0.23988  0.000121278
0.441214 -0.233217  0.000121061
0.441214 -0.226553  0.00012085
0.441214 -0.21989  0.000120646
0.441214 -0.213227  0.000120447
0.441214 -0.206563  0.000120255
0.441214 -0.1999  0.000120069
0.441214 -0.193237  0.00011989
0.441214 -0.186573  0.000119717
0.441214 -0.17991  0.000119549
0.441214 -0.173247  0.000119388
0.441214 -0.166583  0.000119234
0.441214 -0.15992  0.000119085
0.441214 -0.153257  0.000118943
0.441214 -0.146593  0.000118806
0.441214 -0.13993  0.000118676
0.441214 -0.133267  0.000118552
0.441214 -0.126603  0.000118434
0.441214 -0.11994  0.000118322
0.441214 -0.113277  0.000118216
0.441214 -0.106613  0.000118117
0.441214 -0.09995  0.000118023
0.441214 -0.0932867  0.000117936
0.441214 -0.0866233  0.000117854
0.441214 -0.07996  0.000117779
0.441214 -0.0732967  0.00011771
0.441214 -0.0666333  0.000117646
0.441214 -0.05997  0.000117589
0.441214 -0.0533067  0.000117538
0.441214 -0.0466433  0.000117493
0.441214 -0.03998  0.000117453
0.441214 -0.0333167  0.00011742
0.441214 -0.0266533  0.000117393
0.441214 -0.01999  0.000117372
0.441214 -0.0133267  0.000117357
0.441214 -0.00666333  0.000117348
0.441214 0  0.000117345
0.441214 0.00666333  0.000117348
0.441214 0.0133267  0.000117357
0.441214 0.01999  0.000117372
0.441214 0.0266533  0.000117393
0.441214 0.0333167  0.00011742
0.441214 0.03998  0.000117453
0.441214 0.0466433  0.000117493
0.441214 0.0533067  0.000117538
0.441214 0.05997  0.000117589
0.441214 0.0666333  0.000117646
0.441214 0.0732967  0.00011771
0.441214 0.07996  0.000117779
0.441214 0.0866233  0.000117854
0.441214 0.0932867  0.000117936
0.441214 0.09995  0.000118023
0.441214 0.106613  0.000118117
0.441214 0.113277  0.000118216
0.441214 0.11994  0.000118322
0.441214 0.126603  0.000118434
0.441214 0.133267  0.000118552
0.441214 0.13993  0.000118676
0.441214 0.146593  0.000118806
0.441214 0.153257  0.000118943
0.441214 0.15992  0.000119085
0.441214 0.166583  0.000119234
0.441214 0.173247  0.000119388
0.441214 0.17991  0.000119549
0.441214 0.186573  0.000119717
0.441214 0.193237  0.00011989
0.441214 0.1999  0.000120069
0.441214 0.206563  0.000120255
0.441214 0.213227  0.000120447
0.441214 0.21989  0.000120646
0.441214 0.226553  0.00012085
0.441214 0.233217  0.000121061
0.441214 0.23988  0.000121278
0.441214 0.246543  0.000121502
0.441214 0.253207  0.000121732
0.441214 0.25987  0.000121968
0.441214 0.266533  0.000122211
0.441214 0.273197  0.00012246
0.441214 0.27986  0.000122715
0.441214 0.286523  0.000122977
0.441214 0.293187  0.000123246
0.441214 0.29985  0.00012352
0.441214 0.306513  0.000123802
0.441214 0.313177  0.00012409
0.441214 0.31984  0.000124384
0.441214 0.326503  0.000124685
0.441214 0.333167  0.000124993
0.441214 0.33983  0.000125307
0.441214 0.346493  0.000125628
0.441214 0.353157  0.000125955
0.441214 0.35982  0.000126289
0.441214 0.366483  0.00012663
0.441214 0.373147  0.000126978
0.441214 0.37981  0.000127332
0.441214 0.386473  0.000127694
0.441214 0.393137  0.000128062
0.441214 0.3998  0.000128436
0.441214 0.406463  0.000128818
0.441214 0.413127  0.000129207
0.441214 0.41979  0.000129603
0.441214 0.426453  0.000130005
0.441214 0.433117  0.000130415
0.441214 0.43978  0.000130831
0.441214 0.446443  0.000131255
0.441214 0.453107  0.000131686
0.441214 0.45977  0.000132124
0.441214 0.466433  0.000132569
0.441214 0.473097  0.000133021
0.441214 0.47976  0.000133481
0.441214 0.486423  0.000133947
0.441214 0.493087  0.000134421
0.441214 0.49975  0.000134903
0.441214 0.506413  0.000135392
0.441214 0.513077  0.000135888
0.441214 0.51974  0.000136391
0.441214 0.526403  0.000136902
0.441214 0.533067  0.000137421
0.441214 0.53973  0.000137947
0.441214 0.546393  0.000138481
0.441214 0.553057  0.000139022
0.441214 0.55972  0.000139571
0.441214 0.566383  0.000140128
0.441214 0.573047  0.000140693
0.441214 0.57971  0.000141265
0.441214 0.586373  0.000141845
0.441214 0.593037  0.000142433
0.441214 0.5997  0.000143029
0.441214 0.606363  0.000143633
0.441214 0.613027  0.000144245
0.441214 0.61969  0.000144865
0.441214 0.626353  0.000145493
0.441214 0.633017  0.000146129
0.441214 0.63968  0.000146773
0.441214 0.646343  0.000147426
0.441214 0.653007  0.000148087
0.441214 0.65967  0.000148756
0.441214 0.666333  0.000149434
0.441214 0.672997  0.00015012
0.441214 0.67966  0.000150814
0.441214 0.686323  0.000151517
0.441214 0.692987  0.000152229
0.441214 0.69965  0.000152949
0.441214 0.706313  0.000153678
0.441214 0.712977  0.000154415
0.441214 0.71964  0.000155162
0.441214 0.726303  0.000155917
0.441214 0.732967  0.000156681
0.441214 0.73963  0.000157454
0.441214 0.746293  0.000158236
0.441214 0.752957  0.000159027
0.441214 0.75962  0.000159827
0.441214 0.766283  0.000160637
0.441214 0.772947  0.000161455
0.441214 0.77961  0.000162283
0.441214 0.786273  0.00016312
0.441214 0.792937  0.000163966
0.441214 0.7996  0.000164822
0.441214 0.806263  0.000165687
0.441214 0.812927  0.000166562
0.441214 0.81959  0.000167447
0.441214 0.826253  0.000168341
0.441214 0.832917  0.000169245
0.441214 0.83958  0.000170159
0.441214 0.846243  0.000171082
0.441214 0.852907  0.000172016
0.441214 0.85957  0.000172959
0.441214 0.866233  0.000173913
0.441214 0.872897  0.000174876
0.441214 0.87956  0.00017585
0.441214 0.886223  0.000176834
0.441214 0.892887  0.000177828
0.441214 0.89955  0.000178833
0.441214 0.906213  0.000179848
0.441214 0.912877  0.000180873
0.441214 0.91954  0.000181909
0.441214 0.926203  0.000182956
0.441214 0.932867  0.000184013
0.441214 0.93953  0.000185081
0.441214 0.946193  0.00018616
0.441214 0.952857  0.00018725
0.441214 0.95952  0.000188351
0.441214 0.966183  0.000189463
0.441214 0.972847  0.000190586
0.441214 0.97951  0.00019172
0.441214 0.986173  0.000192865
0.441214 0.992837  0.000194022
0.441214 0.9995  0.00019519
0.444013 -0.9995  0.000202871
0.444013 -0.992837  0.000201659
0.444013 -0.986173  0.000200458
0.444013 -0.97951  0.000199269
0.444013 -0.972847  0.000198092
0.444013 -0.966183  0.000196926
0.444013 -0.95952  0.000195772
0.444013 -0.952857  0.000194629
0.444013 -0.946193  0.000193498
0.444013 -0.93953  0.000192378
0.444013 -0.932867  0.000191269
0.444013 -0.926203  0.000190172
0.444013 -0.91954  0.000189085
0.444013 -0.912877  0.00018801
0.444013 -0.906213  0.000186945
0.444013 -0.89955  0.000185891
0.444013 -0.892887  0.000184849
0.444013 -0.886223  0.000183817
0.444013 -0.87956  0.000182795
0.444013 -0.872897  0.000181784
0.444013 -0.866233  0.000180784
0.444013 -0.85957  0.000179794
0.444013 -0.852907  0.000178815
0.444013 -0.846243  0.000177846
0.444013 -0.83958  0.000176887
0.444013 -0.832917  0.000175939
0.444013 -0.826253  0.000175001
0.444013 -0.81959  0.000174072
0.444013 -0.812927  0.000173154
0.444013 -0.806263  0.000172246
0.444013 -0.7996  0.000171348
0.444013 -0.792937  0.000170459
0.444013 -0.786273  0.00016958
0.444013 -0.77961  0.000168711
0.444013 -0.772947  0.000167852
0.444013 -0.766283  0.000167003
0.444013 -0.75962  0.000166162
0.444013 -0.752957  0.000165332
0.444013 -0.746293  0.000164511
0.444013 -0.73963  0.000163699
0.444013 -0.732967  0.000162896
0.444013 -0.726303  0.000162103
0.444013 -0.71964  0.000161319
0.444013 -0.712977  0.000160544
0.444013 -0.706313  0.000159779
0.444013 -0.69965  0.000159022
0.444013 -0.692987  0.000158274
0.444013 -0.686323  0.000157536
0.444013 -0.67966  0.000156806
0.444013 -0.672997  0.000156085
0.444013 -0.666333  0.000155373
0.444013 -0.65967  0.000154669
0.444013 -0.653007  0.000153974
0.444013 -0.646343  0.000153288
0.444013 -0.63968  0.000152611
0.444013 -0.633017  0.000151942
0.444013 -0.626353  0.000151281
0.444013 -0.61969  0.000150629
0.444013 -0.613027  0.000149986
0.444013 -0.606363  0.000149351
0.444013 -0.5997  0.000148724
0.444013 -0.593037  0.000148105
0.444013 -0.586373  0.000147494
0.444013 -0.57971  0.000146892
0.444013 -0.573047  0.000146298
0.444013 -0.566383  0.000145712
0.444013 -0.55972  0.000145134
0.444013 -0.553057  0.000144564
0.444013 -0.546393  0.000144002
0.444013 -0.53973  0.000143448
0.444013 -0.533067  0.000142902
0.444013 -0.526403  0.000142363
0.444013 -0.51974  0.000141833
0.444013 -0.513077  0.00014131
0.444013 -0.506413  0.000140795
0.444013 -0.49975  0.000140287
0.444013 -0.493087  0.000139788
0.444013 -0.486423  0.000139295
0.444013 -0.47976  0.000138811
0.444013 -0.473097  0.000138334
0.444013 -0.466433  0.000137864
0.444013 -0.45977  0.000137402
0.444013 -0.453107  0.000136948
0.444013 -0.446443  0.0001365
0.444013 -0.43978  0.00013606
0.444013 -0.433117  0.000135628
0.444013 -0.426453  0.000135203
0.444013 -0.41979  0.000134785
0.444013 -0.413127  0.000134374
0.444013 -0.406463  0.00013397
0.444013 -0.3998  0.000133574
0.444013 -0.393137  0.000133185
0.444013 -0.386473  0.000132803
0.444013 -0.37981  0.000132428
0.444013 -0.373147  0.00013206
0.444013 -0.366483  0.000131699
0.444013 -0.35982  0.000131345
0.444013 -0.353157  0.000130998
0.444013 -0.346493  0.000130658
0.444013 -0.33983  0.000130325
0.444013 -0.333167  0.000129999
0.444013 -0.326503  0.000129679
0.444013 -0.31984  0.000129367
0.444013 -0.313177  0.000129061
0.444013 -0.306513  0.000128762
0.444013 -0.29985  0.00012847
0.444013 -0.293187  0.000128185
0.444013 -0.286523  0.000127906
0.444013 -0.27986  0.000127634
0.444013 -0.273197  0.000127369
0.444013 -0.266533  0.000127111
0.444013 -0.25987  0.000126859
0.444013 -0.253207  0.000126613
0.444013 -0.246543  0.000126375
0.444013 -0.23988  0.000126143
0.444013 -0.233217  0.000125917
0.444013 -0.226553  0.000125698
0.444013 -0.21989  0.000125486
0.444013 -0.213227  0.00012528
0.444013 -0.206563  0.00012508
0.444013 -0.1999  0.000124887
0.444013 -0.193237  0.000124701
0.444013 -0.186573  0.000124521
0.444013 -0.17991  0.000124347
0.444013 -0.173247  0.00012418
0.444013 -0.166583  0.00012402
0.444013 -0.15992  0.000123865
0.444013 -0.153257  0.000123717
0.444013 -0.146593  0.000123576
0.444013 -0.13993  0.000123441
0.444013 -0.133267  0.000123312
0.444013 -0.126603  0.000123189
0.444013 -0.11994  0.000123073
0.444013 -0.113277  0.000122963
0.444013 -0.106613  0.00012286
0.444013 -0.09995  0.000122763
0.444013 -0.0932867  0.000122672
0.444013 -0.0866233  0.000122587
0.444013 -0.07996  0.000122509
0.444013 -0.0732967  0.000122437
0.444013 -0.0666333  0.000122371
0.444013 -0.05997  0.000122312
0.444013 -0.0533067  0.000122259
0.444013 -0.0466433  0.000122212
0.444013 -0.03998  0.000122171
0.444013 -0.0333167  0.000122137
0.444013 -0.0266533  0.000122109
0.444013 -0.01999  0.000122087
0.444013 -0.0133267  0.000122071
0.444013 -0.00666333  0.000122062
0.444013 0  0.000122059
0.444013 0.00666333  0.000122062
0.444013 0.0133267  0.000122071
0.444013 0.01999  0.000122087
0.444013 0.0266533  0.000122109
0.444013 0.0333167  0.000122137
0.444013 0.03998  0.000122171
0.444013 0.0466433  0.000122212
0.444013 0.0533067  0.000122259
0.444013 0.05997  0.000122312
0.444013 0.0666333  0.000122371
0.444013 0.0732967  0.000122437
0.444013 0.07996  0.000122509
0.444013 0.0866233  0.000122587
0.444013 0.0932867  0.000122672
0.444013 0.09995  0.000122763
0.444013 0.106613  0.00012286
0.444013 0.113277  0.000122963
0.444013 0.11994  0.000123073
0.444013 0.126603  0.000123189
0.444013 0.133267  0.000123312
0.444013 0.13993  0.000123441
0.444013 0.146593  0.000123576
0.444013 0.153257  0.000123717
0.444013 0.15992  0.000123865
0.444013 0.166583  0.00012402
0.444013 0.173247  0.00012418
0.444013 0.17991  0.000124347
0.444013 0.186573  0.000124521
0.444013 0.193237  0.000124701
0.444013 0.1999  0.000124887
0.444013 0.206563  0.00012508
0.444013 0.213227  0.00012528
0.444013 0.21989  0.000125486
0.444013 0.226553  0.000125698
0.444013 0.233217  0.000125917
0.444013 0.23988  0.000126143
0.444013 0.246543  0.000126375
0.444013 0.253207  0.000126613
0.444013 0.25987  0.000126859
0.444013 0.266533  0.000127111
0.444013 0.273197  0.000127369
0.444013 0.27986  0.000127634
0.444013 0.286523  0.000127906
0.444013 0.293187  0.000128185
0.444013 0.29985  0.00012847
0.444013 0.306513  0.000128762
0.444013 0.313177  0.000129061
0.444013 0.31984  0.000129367
0.444013 0.326503  0.000129679
0.444013 0.333167  0.000129999
0.444013 0.33983  0.000130325
0.444013 0.346493  0.000130658
0.444013 0.353157  0.000130998
0.444013 0.35982  0.000131345
0.444013 0.366483  0.000131699
0.444013 0.373147  0.00013206
0.444013 0.37981  0.000132428
0.444013 0.386473  0.000132803
0.444013 0.393137  0.000133185
0.444013 0.3998  0.000133574
0.444013 0.406463  0.00013397
0.444013 0.413127  0.000134374
0.444013 0.41979  0.000134785
0.444013 0.426453  0.000135203
0.444013 0.433117  0.000135628
0.444013 0.43978  0.00013606
0.444013 0.446443  0.0001365
0.444013 0.453107  0.000136948
0.444013 0.45977  0.000137402
0.444013 0.466433  0.000137864
0.444013 0.473097  0.000138334
0.444013 0.47976  0.000138811
0.444013 0.486423  0.000139295
0.444013 0.493087  0.000139788
0.444013 0.49975  0.000140287
0.444013 0.506413  0.000140795
0.444013 0.513077  0.00014131
0.444013 0.51974  0.000141833
0.444013 0.526403  0.000142363
0.444013 0.533067  0.000142902
0.444013 0.53973  0.000143448
0.444013 0.546393  0.000144002
0.444013 0.553057  0.000144564
0.444013 0.55972  0.000145134
0.444013 0.566383  0.000145712
0.444013 0.573047  0.000146298
0.444013 0.57971  0.000146892
0.444013 0.586373  0.000147494
0.444013 0.593037  0.000148105
0.444013 0.5997  0.000148724
0.444013 0.606363  0.000149351
0.444013 0.613027  0.000149986
0.444013 0.61969  0.000150629
0.444013 0.626353  0.000151281
0.444013 0.633017  0.000151942
0.444013 0.63968  0.000152611
0.444013 0.646343  0.000153288
0.444013 0.653007  0.000153974
0.444013 0.65967  0.000154669
0.444013 0.666333  0.000155373
0.444013 0.672997  0.000156085
0.444013 0.67966  0.000156806
0.444013 0.686323  0.000157536
0.444013 0.692987  0.000158274
0.444013 0.69965  0.000159022
0.444013 0.706313  0.000159779
0.444013 0.712977  0.000160544
0.444013 0.71964  0.000161319
0.444013 0.726303  0.000162103
0.444013 0.732967  0.000162896
0.444013 0.73963  0.000163699
0.444013 0.746293  0.000164511
0.444013 0.752957  0.000165332
0.444013 0.75962  0.000166162
0.444013 0.766283  0.000167003
0.444013 0.772947  0.000167852
0.444013 0.77961  0.000168711
0.444013 0.786273  0.00016958
0.444013 0.792937  0.000170459
0.444013 0.7996  0.000171348
0.444013 0.806263  0.000172246
0.444013 0.812927  0.000173154
0.444013 0.81959  0.000174072
0.444013 0.826253  0.000175001
0.444013 0.832917  0.000175939
0.444013 0.83958  0.000176887
0.444013 0.846243  0.000177846
0.444013 0.852907  0.000178815
0.444013 0.85957  0.000179794
0.444013 0.866233  0.000180784
0.444013 0.872897  0.000181784
0.444013 0.87956  0.000182795
0.444013 0.886223  0.000183817
0.444013 0.892887  0.000184849
0.444013 0.89955  0.000185891
0.444013 0.906213  0.000186945
0.444013 0.912877  0.00018801
0.444013 0.91954  0.000189085
0.444013 0.926203  0.000190172
0.444013 0.932867  0.000191269
0.444013 0.93953  0.000192378
0.444013 0.946193  0.000193498
0.444013 0.952857  0.000194629
0.444013 0.95952  0.000195772
0.444013 0.966183  0.000196926
0.444013 0.972847  0.000198092
0.444013 0.97951  0.000199269
0.444013 0.986173  0.000200458
0.444013 0.992837  0.000201659
0.444013 0.9995  0.000202871
0.44683 -0.9995  0.000210859
0.44683 -0.992837  0.0002096
0.44683 -0.986173  0.000208354
0.44683 -0.97951  0.000207119
0.44683 -0.972847  0.000205897
0.44683 -0.966183  0.000204687
0.44683 -0.95952  0.000203489
0.44683 -0.952857  0.000202303
0.44683 -0.946193  0.000201129
0.44683 -0.93953  0.000199966
0.44683 -0.932867  0.000198815
0.44683 -0.926203  0.000197676
0.44683 -0.91954  0.000196548
0.44683 -0.912877  0.000195431
0.44683 -0.906213  0.000194326
0.44683 -0.89955  0.000193233
0.44683 -0.892887  0.00019215
0.44683 -0.886223  0.000191079
0.44683 -0.87956  0.000190018
0.44683 -0.872897  0.000188969
0.44683 -0.866233  0.000187931
0.44683 -0.85957  0.000186903
0.44683 -0.852907  0.000185887
0.44683 -0.846243  0.000184881
0.44683 -0.83958  0.000183886
0.44683 -0.832917  0.000182901
0.44683 -0.826253  0.000181927
0.44683 -0.81959  0.000180963
0.44683 -0.812927  0.00018001
0.44683 -0.806263  0.000179067
0.44683 -0.7996  0.000178135
0.44683 -0.792937  0.000177213
0.44683 -0.786273  0.0001763
0.44683 -0.77961  0.000175398
0.44683 -0.772947  0.000174506
0.44683 -0.766283  0.000173624
0.44683 -0.75962  0.000172752
0.44683 -0.752957  0.00017189
0.44683 -0.746293  0.000171037
0.44683 -0.73963  0.000170195
0.44683 -0.732967  0.000169362
0.44683 -0.726303  0.000168538
0.44683 -0.71964  0.000167724
0.44683 -0.712977  0.00016692
0.44683 -0.706313  0.000166125
0.44683 -0.69965  0.00016534
0.44683 -0.692987  0.000164563
0.44683 -0.686323  0.000163797
0.44683 -0.67966  0.000163039
0.44683 -0.672997  0.00016229
0.44683 -0.666333  0.000161551
0.44683 -0.65967  0.000160821
0.44683 -0.653007  0.0001601
0.44683 -0.646343  0.000159387
0.44683 -0.63968  0.000158684
0.44683 -0.633017  0.000157989
0.44683 -0.626353  0.000157304
0.44683 -0.61969  0.000156627
0.44683 -0.613027  0.000155959
0.44683 -0.606363  0.000155299
0.44683 -0.5997  0.000154648
0.44683 -0.593037  0.000154006
0.44683 -0.586373  0.000153372
0.44683 -0.57971  0.000152747
0.44683 -0.573047  0.00015213
0.44683 -0.566383  0.000151522
0.44683 -0.55972  0.000150922
0.44683 -0.553057  0.00015033
0.44683 -0.546393  0.000149747
0.44683 -0.53973  0.000149171
0.44683 -0.533067  0.000148604
0.44683 -0.526403  0.000148045
0.44683 -0.51974  0.000147495
0.44683 -0.513077  0.000146952
0.44683 -0.506413  0.000146417
0.44683 -0.49975  0.00014589
0.44683 -0.493087  0.000145371
0.44683 -0.486423  0.00014486
0.44683 -0.47976  0.000144357
0.44683 -0.473097  0.000143862
0.44683 -0.466433  0.000143375
0.44683 -0.45977  0.000142895
0.44683 -0.453107  0.000142423
0.44683 -0.446443  0.000141959
0.44683 -0.43978  0.000141502
0.44683 -0.433117  0.000141053
0.44683 -0.426453  0.000140611
0.44683 -0.41979  0.000140178
0.44683 -0.413127  0.000139751
0.44683 -0.406463  0.000139332
0.44683 -0.3998  0.000138921
0.44683 -0.393137  0.000138517
0.44683 -0.386473  0.00013812
0.44683 -0.37981  0.00013773
0.44683 -0.373147  0.000137348
0.44683 -0.366483  0.000136974
0.44683 -0.35982  0.000136606
0.44683 -0.353157  0.000136246
0.44683 -0.346493  0.000135893
0.44683 -0.33983  0.000135547
0.44683 -0.333167  0.000135209
0.44683 -0.326503  0.000134877
0.44683 -0.31984  0.000134553
0.44683 -0.313177  0.000134235
0.44683 -0.306513  0.000133925
0.44683 -0.29985  0.000133622
0.44683 -0.293187  0.000133325
0.44683 -0.286523  0.000133036
0.44683 -0.27986  0.000132754
0.44683 -0.273197  0.000132478
0.44683 -0.266533  0.00013221
0.44683 -0.25987  0.000131948
0.44683 -0.253207  0.000131694
0.44683 -0.246543  0.000131446
0.44683 -0.23988  0.000131205
0.44683 -0.233217  0.000130971
0.44683 -0.226553  0.000130744
0.44683 -0.21989  0.000130523
0.44683 -0.213227  0.000130309
0.44683 -0.206563  0.000130102
0.44683 -0.1999  0.000129902
0.44683 -0.193237  0.000129708
0.44683 -0.186573  0.000129521
0.44683 -0.17991  0.000129341
0.44683 -0.173247  0.000129168
0.44683 -0.166583  0.000129001
0.44683 -0.15992  0.000128841
0.44683 -0.153257  0.000128687
0.44683 -0.146593  0.00012854
0.44683 -0.13993  0.0001284
0.44683 -0.133267  0.000128266
0.44683 -0.126603  0.000128139
0.44683 -0.11994  0.000128018
0.44683 -0.113277  0.000127904
0.44683 -0.106613  0.000127797
0.44683 -0.09995  0.000127696
0.44683 -0.0932867  0.000127602
0.44683 -0.0866233  0.000127514
0.44683 -0.07996  0.000127433
0.44683 -0.0732967  0.000127358
